-1.300000000000000000e+01,4.630000045933052935e-03
-1.299984285602040046e+01,4.630397440227255329e-03
-1.299968571204080092e+01,4.630794894907872342e-03
-1.299952856806119961e+01,4.631192409988165067e-03
-1.299937142408160007e+01,4.631589985481409343e-03
-1.299921428010200053e+01,4.631987621400928713e-03
-1.299905713612240099e+01,4.632385317759969527e-03
-1.299889999214280145e+01,4.632783074571865736e-03
-1.299874284816320191e+01,4.633180891849913996e-03
-1.299858570418360060e+01,4.633578769607418768e-03
-1.299842856020400106e+01,4.633976707857687116e-03
-1.299827141622440152e+01,4.634374706614052125e-03
-1.299811427224480198e+01,4.634772765889806981e-03
-1.299795712826520244e+01,4.635170885698275227e-03
-1.299779998428560290e+01,4.635569066052802091e-03
-1.299764284030600159e+01,4.635967306966704178e-03
-1.299748569632640205e+01,4.636365608453324114e-03
-1.299732855234680251e+01,4.636763970525982839e-03
-1.299717140836720297e+01,4.637162393198029919e-03
-1.299701426438760343e+01,4.637560876482833133e-03
-1.299685712040800212e+01,4.637959420393708218e-03
-1.299669997642840258e+01,4.638358024944017749e-03
-1.299654283244880304e+01,4.638756690147127770e-03
-1.299638568846920350e+01,4.639155416016400857e-03
-1.299622854448960396e+01,4.639554202565187441e-03
-1.299607140051000442e+01,4.639953049806863107e-03
-1.299591425653040311e+01,4.640351957754786962e-03
-1.299575711255080357e+01,4.640750926422372753e-03
-1.299559996857120403e+01,4.641149955822957904e-03
-1.299544282459160449e+01,4.641549045969953560e-03
-1.299528568061200495e+01,4.641948196876744849e-03
-1.299512853663240364e+01,4.642347408556709958e-03
-1.299497139265280410e+01,4.642746681023244421e-03
-1.299481424867320456e+01,4.643146014289771528e-03
-1.299465710469360502e+01,4.643545408369663396e-03
-1.299449996071400548e+01,4.643944863276349387e-03
-1.299434281673440594e+01,4.644344379023227637e-03
-1.299418567275480463e+01,4.644743955623735314e-03
-1.299402852877520509e+01,4.645143593091258412e-03
-1.299387138479560555e+01,4.645543291439239303e-03
-1.299371424081600601e+01,4.645943050681108216e-03
-1.299355709683640647e+01,4.646342870830294514e-03
-1.299339995285680693e+01,4.646742751900215414e-03
-1.299324280887720562e+01,4.647142693904326299e-03
-1.299308566489760608e+01,4.647542696856070410e-03
-1.299292852091800654e+01,4.647942760768881444e-03
-1.299277137693840700e+01,4.648342885656202642e-03
-1.299261423295880746e+01,4.648743071531524079e-03
-1.299245708897920615e+01,4.649143318408273384e-03
-1.299229994499960661e+01,4.649543626299920684e-03
-1.299214280102000707e+01,4.649943995219927434e-03
-1.299198565704040753e+01,4.650344425181765495e-03
-1.299182851306080799e+01,4.650744916198904996e-03
-1.299167136908120845e+01,4.651145468284836014e-03
-1.299151422510160714e+01,4.651546081453031278e-03
-1.299135708112200760e+01,4.651946755716980866e-03
-1.299119993714240806e+01,4.652347491090169651e-03
-1.299104279316280852e+01,4.652748287586065158e-03
-1.299088564918320898e+01,4.653149145218236395e-03
-1.299072850520360944e+01,4.653550064000108386e-03
-1.299057136122400813e+01,4.653951043945218045e-03
-1.299041421724440859e+01,4.654352085067064992e-03
-1.299025707326480905e+01,4.654753187379181804e-03
-1.299009992928520951e+01,4.655154350895055956e-03
-1.298994278530560997e+01,4.655555575628233037e-03
-1.298978564132600866e+01,4.655956861592222204e-03
-1.298962849734640912e+01,4.656358208800566445e-03
-1.298947135336680958e+01,4.656759617266784460e-03
-1.298931420938721004e+01,4.657161087004412295e-03
-1.298915706540761050e+01,4.657562618027001611e-03
-1.298899992142801096e+01,4.657964210348085853e-03
-1.298884277744840965e+01,4.658365863981213210e-03
-1.298868563346881011e+01,4.658767578939941416e-03
-1.298852848948921057e+01,4.659169355237833404e-03
-1.298837134550961103e+01,4.659571192888439101e-03
-1.298821420153001149e+01,4.659973091905300624e-03
-1.298805705755041195e+01,4.660375052302033819e-03
-1.298789991357081064e+01,4.660777074092170395e-03
-1.298774276959121110e+01,4.661179157289304514e-03
-1.298758562561161156e+01,4.661581301907012989e-03
-1.298742848163201202e+01,4.661983507958877837e-03
-1.298727133765241248e+01,4.662385775458468933e-03
-1.298711419367281117e+01,4.662788104419411661e-03
-1.298695704969321163e+01,4.663190494855282836e-03
-1.298679990571361209e+01,4.663592946779691363e-03
-1.298664276173401255e+01,4.663995460206225331e-03
-1.298648561775441301e+01,4.664398035148482370e-03
-1.298632847377481347e+01,4.664800671620106080e-03
-1.298617132979521216e+01,4.665203369634693224e-03
-1.298601418581561262e+01,4.665606129205882198e-03
-1.298585704183601308e+01,4.666008950347265427e-03
-1.298569989785641354e+01,4.666411833072472634e-03
-1.298554275387681400e+01,4.666814777395162164e-03
-1.298538560989721269e+01,4.667217783328942923e-03
-1.298522846591761315e+01,4.667620850887459379e-03
-1.298507132193801361e+01,4.668023980084372478e-03
-1.298491417795841407e+01,4.668427170933296330e-03
-1.298475703397881453e+01,4.668830423447925711e-03
-1.298459988999921499e+01,4.669233737641872994e-03
-1.298444274601961368e+01,4.669637113528826017e-03
-1.298428560204001414e+01,4.670040551122421439e-03
-1.298412845806041460e+01,4.670444050436351434e-03
-1.298397131408081506e+01,4.670847611484268275e-03
-1.298381417010121552e+01,4.671251234279841583e-03
-1.298365702612161598e+01,4.671654918836780010e-03
-1.298349988214201467e+01,4.672058665168755780e-03
-1.298334273816241513e+01,4.672462473289435911e-03
-1.298318559418281559e+01,4.672866343212520382e-03
-1.298302845020321605e+01,4.673270274951724784e-03
-1.298287130622361651e+01,4.673674268520707463e-03
-1.298271416224401520e+01,4.674078323933204826e-03
-1.298255701826441566e+01,4.674482441202909913e-03
-1.298239987428481612e+01,4.674886620343533979e-03
-1.298224273030521658e+01,4.675290861368780471e-03
-1.298208558632561704e+01,4.675695164292389266e-03
-1.298192844234601750e+01,4.676099529128071620e-03
-1.298177129836641619e+01,4.676503955889564808e-03
-1.298161415438681665e+01,4.676908444590581818e-03
-1.298145701040721711e+01,4.677312995244869466e-03
-1.298129986642761757e+01,4.677717607866175437e-03
-1.298114272244801803e+01,4.678122282468219657e-03
-1.298098557846841850e+01,4.678527019064745475e-03
-1.298082843448881718e+01,4.678931817669540472e-03
-1.298067129050921764e+01,4.679336678296322841e-03
-1.298051414652961810e+01,4.679741600958860215e-03
-1.298035700255001856e+01,4.680146585670919360e-03
-1.298019985857041902e+01,4.680551632446267041e-03
-1.298004271459081771e+01,4.680956741298683901e-03
-1.297988557061121817e+01,4.681361912241919360e-03
-1.297972842663161863e+01,4.681767145289776610e-03
-1.297957128265201909e+01,4.682172440456022419e-03
-1.297941413867241955e+01,4.682577797754447838e-03
-1.297925699469282002e+01,4.682983217198852591e-03
-1.297909985071321870e+01,4.683388698803027730e-03
-1.297894270673361916e+01,4.683794242580755635e-03
-1.297878556275401962e+01,4.684199848545851641e-03
-1.297862841877442008e+01,4.684605516712112873e-03
-1.297847127479482054e+01,4.685011247093371148e-03
-1.297831413081521923e+01,4.685417039703447008e-03
-1.297815698683561969e+01,4.685822894556121096e-03
-1.297799984285602015e+01,4.686228811665264261e-03
-1.297784269887642061e+01,4.686634791044641535e-03
-1.297768555489682107e+01,4.687040832708130704e-03
-1.297752841091722154e+01,4.687446936669563587e-03
-1.297737126693762022e+01,4.687853102942769398e-03
-1.297721412295802068e+01,4.688259331541599906e-03
-1.297705697897842114e+01,4.688665622479878253e-03
-1.297689983499882160e+01,4.689071975771477024e-03
-1.297674269101922206e+01,4.689478391430246251e-03
-1.297658554703962253e+01,4.689884869470050711e-03
-1.297642840306002121e+01,4.690291409904749111e-03
-1.297627125908042167e+01,4.690698012748220971e-03
-1.297611411510082213e+01,4.691104678014306785e-03
-1.297595697112122259e+01,4.691511405716924238e-03
-1.297579982714162306e+01,4.691918195869909484e-03
-1.297564268316202174e+01,4.692325048487179344e-03
-1.297548553918242220e+01,4.692731963582601196e-03
-1.297532839520282266e+01,4.693138941170059766e-03
-1.297517125122322312e+01,4.693545981263487488e-03
-1.297501410724362358e+01,4.693953083876758678e-03
-1.297485696326402405e+01,4.694360249023789289e-03
-1.297469981928442273e+01,4.694767476718460578e-03
-1.297454267530482319e+01,4.695174766974717119e-03
-1.297438553132522365e+01,4.695582119806449711e-03
-1.297422838734562411e+01,4.695989535227592521e-03
-1.297407124336602458e+01,4.696397013252067570e-03
-1.297391409938642504e+01,4.696804553893806425e-03
-1.297375695540682372e+01,4.697212157166733709e-03
-1.297359981142722418e+01,4.697619823084808743e-03
-1.297344266744762464e+01,4.698027551661937071e-03
-1.297328552346802510e+01,4.698435342912074542e-03
-1.297312837948842557e+01,4.698843196849183078e-03
-1.297297123550882425e+01,4.699251113487213326e-03
-1.297281409152922471e+01,4.699659092840103788e-03
-1.297265694754962517e+01,4.700067134921820725e-03
-1.297249980357002563e+01,4.700475239746358148e-03
-1.297234265959042609e+01,4.700883407327650226e-03
-1.297218551561082656e+01,4.701291637679693575e-03
-1.297202837163122524e+01,4.701699930816458789e-03
-1.297187122765162570e+01,4.702108286751920802e-03
-1.297171408367202616e+01,4.702516705500047606e-03
-1.297155693969242662e+01,4.702925187074882656e-03
-1.297139979571282709e+01,4.703333731490367056e-03
-1.297124265173322755e+01,4.703742338760532118e-03
-1.297108550775362623e+01,4.704151008899350173e-03
-1.297092836377402669e+01,4.704559741920846458e-03
-1.297077121979442715e+01,4.704968537839030601e-03
-1.297061407581482761e+01,4.705377396667912229e-03
-1.297045693183522808e+01,4.705786318421519183e-03
-1.297029978785562676e+01,4.706195303113870632e-03
-1.297014264387602722e+01,4.706604350758970129e-03
-1.296998549989642768e+01,4.707013461370876742e-03
-1.296982835591682814e+01,4.707422634963613108e-03
-1.296967121193722861e+01,4.707831871551224415e-03
-1.296951406795762907e+01,4.708241171147747178e-03
-1.296935692397802775e+01,4.708650533767238730e-03
-1.296919977999842821e+01,4.709059959423736452e-03
-1.296904263601882867e+01,4.709469448131300279e-03
-1.296888549203922913e+01,4.709878999903981470e-03
-1.296872834805962960e+01,4.710288614755863378e-03
-1.296857120408002828e+01,4.710698292701015477e-03
-1.296841406010042874e+01,4.711108033753495967e-03
-1.296825691612082920e+01,4.711517837927371721e-03
-1.296809977214122966e+01,4.711927705236733897e-03
-1.296794262816163013e+01,4.712337635695664981e-03
-1.296778548418203059e+01,4.712747629318263937e-03
-1.296762834020242927e+01,4.713157686118621056e-03
-1.296747119622282973e+01,4.713567806110804080e-03
-1.296731405224323019e+01,4.713977989308951871e-03
-1.296715690826363065e+01,4.714388235727157324e-03
-1.296699976428403112e+01,4.714798545379508994e-03
-1.296684262030443158e+01,4.715208918280143144e-03
-1.296668547632483026e+01,4.715619354443194300e-03
-1.296652833234523072e+01,4.716029853882737141e-03
-1.296637118836563118e+01,4.716440416612920072e-03
-1.296621404438603165e+01,4.716851042647888029e-03
-1.296605690040643211e+01,4.717261732001748649e-03
-1.296589975642683079e+01,4.717672484688656409e-03
-1.296574261244723125e+01,4.718083300722750173e-03
