$\mu / t$,0.0,1.1111111111111112,2.2222222222222223,3.333333333333333,4.444444444444445,5.555555555555555,6.666666666666666,7.777777777777778,8.88888888888889,9.999999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.151515151515152
0.3333333333333333,0.0,0.0,0.0,0.0,15.151515151515152,15.151515151515152,15.151515151515152,15.151515151515152,30.303030303030305,45.45454545454545
0.6666666666666666,0.0,0.0,15.151515151515152,15.151515151515152,45.45454545454545,106.06060606060606,181.8181818181818,257.57575757575756,348.4848484848485,424.24242424242425
1.0,0.0,30.303030303030305,166.66666666666669,363.6363636363636,575.7575757575758,772.7272727272727,984.8484848484849,1181.818181818182,1363.6363636363637,1500.0
1.3333333333333333,0.0,0.0,15.151515151515152,75.75757575757576,181.8181818181818,303.03030303030306,439.39393939393943,575.7575757575758,696.969696969697,818.1818181818182
1.6666666666666665,0.0,15.151515151515152,15.151515151515152,45.45454545454545,106.06060606060606,212.12121212121212,318.1818181818182,424.24242424242425,545.4545454545455,651.5151515151515
2.0,0.0,0.0,15.151515151515152,30.303030303030305,75.75757575757576,151.51515151515153,257.57575757575756,348.4848484848485,454.54545454545456,545.4545454545455
2.333333333333333,0.0,15.151515151515152,15.151515151515152,15.151515151515152,60.60606060606061,121.21212121212122,212.12121212121212,287.8787878787879,378.7878787878788,484.8484848484849
2.6666666666666665,0.0,0.0,15.151515151515152,15.151515151515152,45.45454545454545,106.06060606060606,166.66666666666669,257.57575757575756,333.33333333333337,424.24242424242425
3.0,0.0,0.0,0.0,0.0,15.151515151515152,15.151515151515152,15.151515151515152,30.303030303030305,45.45454545454545,60.60606060606061
